"Nome do documento no sistema de arquivos"
"Documento 1: A reconfiguração dos territórios da pesca artesanal - 2023- IES: ENCE"
"Documento 2: Acesso à água potável no Brasil proposta e aplicabilidade - 2021- IES: ENCE"
"Documento 3: Alternativas para o cálculo do indicador ODS 11 7 1- 2022- IES: ENCE"
"Documento 4: Análise da Violência de Gênero no Estado do Rio de Janeiro- 2022- IES: ENCE"
"Documento 5: Análise do sistema prisional do estado do Rio de Janeiro - 2021- IES: ENCE"
"Documento 6: Análise espaço-temporal e circunstancial dos óbitos - 2021- IES: ENCE"
"Documento 7: Desigualdades do Saneamento Básico - 2022- IES: ENCE"
"Documento 8: Estimação de fluxos de situação ocupacional com a - 2021- IES: ENCE"
"Documento 9: Financeirização das políticas sociais A experiência do - 2022- IES: ENCE"
"Documento 10: Fluxos de turismo doméstico no Brasil e sua relação - 2022- IES: ENCE"
"Documento 11: Impactos da expansão urbana da cidade de Macaé - 2022- IES: ENCE"
"Documento 12: Indicadores de mobilidade urbana sustentável como - 2022- IES: ENCE"
"Documento 13: Inovação na coleta de dados para Recenseamento - 2022- IES: ENCE"
"Documento 14: NA FÉ DE ZAMBI E OXALÁ, ABRAM-SE OS CAMINHOS- 2023- IES: ENCE"
"Documento 15: Perspectivas femininas Uma análise dos projetos de lei - 2022- IES: ENCE"
"Documento 16: Ponto e Linha sobre Plano Populações de Difícil - 2022- IES: ENCE"
"Documento 17: Produção de Estatísticas Públicas Desafios e - 2022- IES: ENCE"
"Documento 18: Tamanho do conjunto de treinamento para pareamento - 2022- IES: ENCE"
"Documento 19: Trabalho em transformação um estudo socioeconômico - 2022- IES: ENCE"
"Documento 20: Vulnerabilidade e espacialização da Covid-19 - 2023- IES: ENCE"
"Documento 21: Adoecimento e morte por covid-19 no período- 2022- IES: ENSP"
"Documento 22: Análise da distribuição dos critérios de confirmação- 2022- IES: ENSP"
"Documento 23: Análise espacial, temporal e espaço-temporal- 2023- IES: ENSP"
"Documento 24: Determinantes sociais da COVID-19 grave na- 2022- IES: ENSP"
"Documento 25: Diferenciais de mortalidade por Síndrome- 2022- IES: ENSP"
"Documento 26: Distribuição espacial e temporal da esporotricose- 2022- IES: ENSP"
"Documento 27: Distribuição espaço-temporal da Covid-19- 2022- IES: ENSP"
"Documento 28: Exposición materna a agroquímicos y resultados- 2021- IES: ENSP"
"Documento 29: Fatores associados ao aleitamento materno nas- 2022- IES: ENSP"
"Documento 30: Fatores sociodemográficos associados à hanseníase na- 2021- IES: ENSP"
"Documento 31: Iniquidades raciais no acesso a exames preventivos- 2022- IES: ENSP"
"Documento 32: Leishmaniose Tegumentar Americana- 2022- IES: ENSP"
"Documento 33: Mortalidade domiciliar no Município do Rio de - 2022- IES: ENSP"
"Documento 34: O efeito conjunto de gemelaridade e prematuridade- 2022- IES: ENSP"
"Documento 35: O efeito do Vínculo Materno-Fetal sobre a qualidade- 2022- IES: ENSP"
"Documento 36: O impacto da mobilidade social na trasmissibilidade- 2022- IES: ENSP"
